,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
60,2.51504533290863,1.118527920458125,0.04920377731323242,0.028192416304723637,2.1,0.08499999999999999,2,5,100,"{'gamma': 2.1, 'learning_rate': 0.08499999999999999, 'max_depth': 2, 'min_child_weight': 5, 'n_estimators': 100}",-63.62383200399355,-1.0073698333178607,-22.477826004176777,-56.17979452068702,-133.48283261638534,-15.462685749226113,-23.54540247968052,-3.862002580741447,-48.974551290985175,-11.083047404717831,-37.969934448391164,38.000884801052386,11,-0.013760238560926931,-0.04143633482783422,-0.06550906302622665,-0.08001346948177131,-0.15301419843519573,-0.34102366195075823,-0.41972436563626575,-0.6848946870186219,-0.7601644890780423,-0.9466373387375365,-0.35061778467531796,0.3228317916865631
61,5.411813831329345,2.860805250577749,0.08734266757965088,0.13619289437790705,2.1,0.08499999999999999,2,5,300,"{'gamma': 2.1, 'learning_rate': 0.08499999999999999, 'max_depth': 2, 'min_child_weight': 5, 'n_estimators': 300}",-63.62383200399355,-1.0073698333178607,-22.477826004176777,-56.17979452068702,-133.48283261638534,-15.546756304890414,-25.73250021631416,-3.727380312401106,-48.28169779067702,-9.738428181613719,-37.979841778445696,38.009377057811186,12,-0.013760238560926931,-0.04143633482783422,-0.06550906302622665,-0.08001346948177131,-0.15301419843519573,-0.31827909379936653,-0.3920511385273035,-0.6024744726929431,-0.6827801816228993,-0.844373524501475,-0.31936917154759425,0.285163666432469
62,2.5448403120040894,1.1371147746192531,0.04266278743743897,0.009345208162395034,2.1,0.08499999999999999,2,10,100,"{'gamma': 2.1, 'learning_rate': 0.08499999999999999, 'max_depth': 2, 'min_child_weight': 10, 'n_estimators': 100}",-63.62383200399355,-0.9643046325278708,-22.477826004176777,-56.17979452068702,-132.4686250570113,-15.350779435302757,-22.127984424873294,-3.8842957736848898,-48.93155953205222,-11.195199854328544,-37.72042012386383,37.80210501215223,4,-0.013760238560926931,-0.04135267260908795,-0.06550906302622665,-0.08001346948177131,-0.15455453062158175,-0.3436972018057667,-0.4228886019719963,-0.6857605793123268,-0.7606049244478182,-0.9465718412995445,-0.35147131231370476,0.3229407777992639
63,5.380984926223755,2.7151979001129414,0.04103765487670898,0.015404385292654744,2.1,0.08499999999999999,2,10,300,"{'gamma': 2.1, 'learning_rate': 0.08499999999999999, 'max_depth': 2, 'min_child_weight': 10, 'n_estimators': 300}",-63.62383200399355,-0.9643046325278708,-22.477826004176777,-56.17979452068702,-132.4686250570113,-14.864960044945851,-24.466566147097687,-3.7817685247869552,-50.20539305701288,-10.652827815484631,-37.968589780772454,37.82867732747917,10,-0.013760238560926931,-0.04135267260908795,-0.06550906302622665,-0.08001346948177131,-0.15455453062158175,-0.3180544428208148,-0.3930914394650542,-0.6034029112080421,-0.6836152927870602,-0.8517768212423757,-0.3205130881822941,0.28667436049978573
64,2.5077584266662596,1.0670000100258001,0.05795838832855225,0.03052888730828758,2.1,0.08499999999999999,2,15,100,"{'gamma': 2.1, 'learning_rate': 0.08499999999999999, 'max_depth': 2, 'min_child_weight': 15, 'n_estimators': 100}",-63.62383200399355,-0.9786830982329956,-22.569087854601037,-56.17979452068702,-133.18133564182892,-15.179320065755594,-23.80925473843399,-3.837420784410643,-51.11344293438748,-11.12991246447681,-38.1602084106808,37.997648781916425,22,-0.013760238560926931,-0.041380410157277454,-0.06587884026295776,-0.08001346948177131,-0.15407752232910027,-0.3443871125414324,-0.4253703849494366,-0.6888634688119132,-0.7630976395355753,-0.947647316256669,-0.35244764028870595,0.32382389051036936
65,5.701833963394165,3.196061802484426,0.04571309089660645,0.014013523564096833,2.1,0.08499999999999999,2,15,300,"{'gamma': 2.1, 'learning_rate': 0.08499999999999999, 'max_depth': 2, 'min_child_weight': 15, 'n_estimators': 300}",-63.62383200399355,-0.9786830982329956,-22.569087854601037,-56.17979452068702,-133.18133564182892,-14.3850046909876,-27.740691262496302,-3.73596449210632,-53.918322760869664,-10.621475201213956,-38.693419152701736,38.066228039683395,32,-0.013760238560926931,-0.041380410157277454,-0.06587884026295776,-0.08001346948177131,-0.15407752232910027,-0.3225794731081344,-0.3948554711897566,-0.6153906505498129,-0.6831305094192892,-0.8541381397765427,-0.322520472483557,0.28828500787997385
66,3.800070381164551,2.031074602570629,0.05308079719543457,0.017970594074715983,2.1,0.08499999999999999,3,5,100,"{'gamma': 2.1, 'learning_rate': 0.08499999999999999, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100}",-63.69998193968738,-0.6670430154520808,-23.10284367191062,-57.30092365605508,-135.01497115134015,-16.865872730068546,-25.124265352639895,-3.9178192921564157,-54.80280357925811,-11.437185328272552,-39.19337097168409,38.48155558922509,45,-0.013977860161904441,-0.038825343849677174,-0.06139052594549726,-0.07198990017713383,-0.13423084062531276,-0.2649433237463514,-0.32327691203754233,-0.5305126517541547,-0.6245126233435349,-0.7707820999660329,-0.28344420816071414,0.25797936354455847
67,7.380027008056641,3.799085650989866,0.08427751064300537,0.09519150840800092,2.1,0.08499999999999999,3,5,300,"{'gamma': 2.1, 'learning_rate': 0.08499999999999999, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300}",-63.69998193968738,-0.6670430154520808,-23.10284367191062,-57.30092365605508,-135.01497115134015,-16.865872730068546,-25.42133142113178,-3.871250736796789,-55.05392389020401,-11.51709821081904,-39.25152404234655,38.479549561991945,50,-0.013977860161904441,-0.038825343849677174,-0.06139052594549726,-0.07198990017713383,-0.13423084062531276,-0.26494406514558433,-0.3193284834716736,-0.48944762756803495,-0.5748718783304163,-0.7124176039399983,-0.2681424129215233,0.23651850875719108
68,3.917589259147644,1.970449873742824,0.05883769989013672,0.02649495515165879,2.1,0.08499999999999999,3,10,100,"{'gamma': 2.1, 'learning_rate': 0.08499999999999999, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100}",-63.69998193968738,-0.6122641315478097,-23.10284367191062,-57.290725915150645,-135.73745352484622,-17.19366294708714,-21.693714320223794,-3.9288203040395144,-55.92504388893313,-11.641244344779812,-39.08257549882061,38.81882849945051,39,-0.013977860161904441,-0.038790010469031244,-0.06139052594549726,-0.07200797798707702,-0.13254764969367028,-0.26859868677132853,-0.32845635584383354,-0.5394761123578312,-0.6308757593285639,-0.7794145957191716,-0.28655355342779093,0.26146665646648093
69,7.155455160140991,3.9476238037110827,0.06689729690551757,0.030506175879071066,2.1,0.08499999999999999,3,10,300,"{'gamma': 2.1, 'learning_rate': 0.08499999999999999, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 300}",-63.69998193968738,-0.6122641315478097,-23.10284367191062,-57.290725915150645,-135.73745352484622,-17.19366294708714,-21.72506033780191,-3.8064563873705435,-58.44405287252563,-11.702422622842542,-39.331492435077045,38.94068304442001,55,-0.013977860161904441,-0.038790010469031244,-0.06139052594549726,-0.07200797798707702,-0.13254784486025903,-0.26859868677132853,-0.3263666924593543,-0.5011410341084085,-0.5878664368276629,-0.730267346829699,-0.27329544164202224,0.24289896911145825
